subjnum,TaskOrder,block,block_Norm,trial,trial_num,trial_id,condition,saccindex,curritem,obs,Dwell,log_dur,p_efficient,p_engaged,decoded
41,VST_first,8,7,226,183,41_8_226,VD,4,Distractor,3,186,5.225746673713202,0.1310154838027518,0.8689845161972483,Distractor Engagement
41,VST_first,8,7,227,184,41_8_227,VD,1,Distractor,3,234,5.455321115357702,0.03133578563726253,0.9686642143627375,Distractor Engagement
41,VST_first,8,7,227,184,41_8_227,VD,2,TCD,2,254,5.537334267018537,0.1600800436724809,0.8399199563275191,Distractor Engagement
41,VST_first,8,7,227,184,41_8_227,VD,3,Distractor,3,214,5.365976015021851,0.12007416466834606,0.8799258353316539,Distractor Engagement
41,VST_first,8,7,227,184,41_8_227,VD,4,TCD,2,218,5.384495062789089,0.12082726839165228,0.8791727316083477,Distractor Engagement
41,VST_first,8,7,228,185,41_8_228,CD,1,Distractor,3,230,5.438079308923196,0.030359614318993765,0.9696403856810062,Distractor Engagement
41,VST_first,8,7,228,185,41_8_228,CD,2,Target,1,450,6.1092475827643655,1,0,Efficient Search
41,VST_first,8,7,229,186,41_8_229,CD,1,TCD,2,238,5.472270673671475,0.032321719055878176,0.9676782809441219,Distractor Engagement
41,VST_first,8,7,229,186,41_8_229,CD,2,TCD,2,192,5.2574953720277815,0.12461490732691337,0.8753850926730867,Distractor Engagement
41,VST_first,8,7,229,186,41_8_229,CD,3,Distractor,3,182,5.204006687076795,0.13632626277769877,0.8636737372223013,Distractor Engagement
41,VST_first,8,7,229,186,41_8_229,CD,4,Distractor,3,122,4.804021044733257,0.6116699855432732,0.3883300144567267,Efficient Search
41,VST_first,8,7,230,187,41_8_230,VD,1,Distractor,3,212,5.356586274672012,0.027958595227600396,0.9720414047723996,Distractor Engagement
41,VST_first,8,7,230,187,41_8_230,VD,2,TCD,2,222,5.402677381872279,0.12272634364133497,0.8772736563586652,Distractor Engagement
41,VST_first,8,7,230,187,41_8_230,VD,3,Distractor,3,188,5.236441962829949,0.12880362034348453,0.8711963796565155,Distractor Engagement
41,VST_first,8,7,230,187,41_8_230,VD,4,TCD,2,228,5.429345628954441,0.12669652297024483,0.8733034770297551,Distractor Engagement
41,VST_first,8,7,232,188,41_8_232,CD,1,Distractor,3,214,5.365976015021851,0.028065642726572294,0.9719343572734277,Distractor Engagement
41,VST_first,8,7,232,188,41_8_232,CD,2,TCD,2,212,5.356586274672012,0.11912228870563552,0.8808777112943645,Distractor Engagement
41,VST_first,8,7,232,188,41_8_232,CD,3,TCD,2,212,5.356586274672012,0.11912228870563549,0.8808777112943645,Distractor Engagement
41,VST_first,8,7,232,188,41_8_232,CD,4,TCD,2,236,5.4638318050256105,0.1340933941188548,0.8659066058811452,Distractor Engagement
41,VST_first,8,7,233,189,41_8_233,CD,1,TCD,2,202,5.308267697401205,0.027924317346521368,0.9720756826534787,Distractor Engagement
41,VST_first,8,7,233,189,41_8_233,CD,2,Distractor,3,202,5.308267697401205,0.12006517552339588,0.8799348244766041,Distractor Engagement
41,VST_first,8,7,233,189,41_8_233,CD,3,Distractor,3,194,5.267858159063328,0.1237232059525859,0.876276794047414,Distractor Engagement
41,VST_first,8,7,233,189,41_8_233,CD,4,TCD,2,344,5.840641657373398,0.5463579756225032,0.45364202437749684,Efficient Search
41,VST_first,8,7,235,191,41_8_235,CD,1,Distractor,3,198,5.288267030694535,0.02843090461437711,0.9715690953856229,Distractor Engagement
41,VST_first,8,7,235,191,41_8_235,CD,2,Distractor,3,68,4.219507705176107,0.9998470493957174,1.529506042825308e-4,Efficient Search
41,VST_first,8,7,235,191,41_8_235,CD,3,Distractor,3,202,5.308267697401205,0.10852027423388312,0.8914797257661169,Distractor Engagement
41,VST_first,8,7,235,191,41_8_235,CD,4,TCD,2,212,5.356586274672012,0.11912228870563549,0.8808777112943644,Distractor Engagement
41,VST_first,8,7,235,191,41_8_235,CD,5,TCD,2,266,5.583496308781699,0.1854957697806356,0.8145042302193645,Distractor Engagement
41,VST_first,8,7,236,192,41_8_236,VD,1,Distractor,3,212,5.356586274672012,0.027958595227600396,0.9720414047723996,Distractor Engagement
41,VST_first,8,7,236,192,41_8_236,VD,2,TCD,2,308,5.730099782973574,0.3385088414366683,0.6614911585633316,Distractor Engagement
41,VST_first,8,7,236,192,41_8_236,VD,3,Target,1,222,5.402677381872279,1,0,Efficient Search
41,VST_first,8,7,237,193,41_8_237,CD,1,TCD,2,244,5.497168225293202,0.03436795642067508,0.965632043579325,Distractor Engagement
41,VST_first,8,7,237,193,41_8_237,CD,2,TCD,2,190,5.247024072160486,0.12629698197959974,0.8737030180204003,Distractor Engagement
41,VST_first,8,7,237,193,41_8_237,CD,3,Target,1,520,6.253828811575473,1,0,Efficient Search
41,VST_first,8,7,238,194,41_8_238,VD,1,TCD,2,210,5.3471075307174685,0.02775459669657792,0.9722454033034221,Distractor Engagement
41,VST_first,8,7,238,194,41_8_238,VD,2,Target,1,502,6.218600119691729,1,0,Efficient Search
41,VST_first,8,7,239,195,41_8_239,VD,1,TCD,2,198,5.288267030694535,0.028290132267434133,0.971709867732566,Distractor Engagement
41,VST_first,8,7,239,195,41_8_239,VD,2,TCD,2,214,5.365976015021851,0.11953545905100975,0.8804645409489903,Distractor Engagement
41,VST_first,8,7,239,195,41_8_239,VD,3,TCD,2,142,4.955827057601261,0.32099541980601926,0.6790045801939808,Distractor Engagement
41,VST_first,8,7,239,195,41_8_239,VD,4,TCD,2,144,4.969813299576001,0.30162075367007624,0.6983792463299238,Distractor Engagement
41,VST_first,8,7,239,195,41_8_239,VD,5,Distractor,3,222,5.402677381872279,0.12327741605469192,0.8767225839453081,Distractor Engagement
41,VST_first,8,7,240,196,41_8_240,VD,1,Distractor,3,194,5.267858159063328,0.02901074174049468,0.9709892582595053,Distractor Engagement
41,VST_first,8,7,240,196,41_8_240,VD,2,TCD,2,210,5.3471075307174685,0.11886811758818581,0.8811318824118141,Distractor Engagement
41,VST_first,8,7,240,196,41_8_240,VD,3,Distractor,3,216,5.375278407684165,0.12064551245693024,0.8793544875430698,Distractor Engagement
41,VST_first,8,7,240,196,41_8_240,VD,4,Distractor,3,250,5.521460917862246,0.15377984574035072,0.8462201542596492,Distractor Engagement
41,VST_first,8,7,241,197,41_8_241,VD,1,TCD,2,196,5.278114659230517,0.028550822900639775,0.9714491770993602,Distractor Engagement
41,VST_first,8,7,241,197,41_8_241,VD,2,TCD,2,142,4.955827057601261,0.3209954198060192,0.6790045801939807,Distractor Engagement
41,VST_first,8,7,241,197,41_8_241,VD,3,Distractor,3,228,5.429345628954441,0.12726283638278177,0.8727371636172183,Distractor Engagement
41,VST_first,8,7,242,198,41_8_242,CD,1,Distractor,3,252,5.529429087511423,0.037966532579404785,0.9620334674205951,Distractor Engagement
41,VST_first,8,7,242,198,41_8_242,CD,2,TCD,2,256,5.545177444479562,0.163834436349497,0.836165563650503,Distractor Engagement
41,VST_first,8,7,242,198,41_8_242,CD,3,TCD,2,252,5.529429087511423,0.1565086099764232,0.8434913900235768,Distractor Engagement
41,VST_first,8,7,243,199,41_8_243,CD,1,TCD,2,256,5.545177444479562,0.03981109738051459,0.9601889026194854,Distractor Engagement
41,VST_first,8,7,243,199,41_8_243,CD,2,TCD,2,206,5.327876168789581,0.11885227782250862,0.8811477221774914,Distractor Engagement
41,VST_first,8,7,243,199,41_8_243,CD,3,Distractor,3,128,4.852030263919617,0.5080739677979631,0.49192603220203696,Distractor Engagement
41,VST_first,8,7,243,199,41_8_243,CD,4,Distractor,3,106,4.663439094112067,0.8636853821295323,0.1363146178704678,Efficient Search
41,VST_first,8,7,244,200,41_8_244,VD,1,TCD,2,210,5.3471075307174685,0.02775459669657792,0.9722454033034221,Distractor Engagement
41,VST_first,8,7,244,200,41_8_244,VD,2,Distractor,3,194,5.267858159063328,0.12372320595258592,0.876276794047414,Distractor Engagement
41,VST_first,8,7,244,200,41_8_244,VD,3,Distractor,3,218,5.384495062789089,0.12137099323324993,0.87862900676675,Distractor Engagement
41,VST_first,8,7,244,200,41_8_244,VD,4,TCD,2,354,5.869296913133774,0.6088030138428291,0.3911969861571708,Efficient Search
41,VST_first,8,7,245,201,41_8_245,VD,1,Distractor,3,190,5.247024072160486,0.029828460651901628,0.9701715393480984,Distractor Engagement
41,VST_first,8,7,245,201,41_8_245,VD,2,Distractor,3,208,5.337538079701318,0.11931239185953275,0.8806876081404673,Distractor Engagement
41,VST_first,8,7,245,201,41_8_245,VD,3,TCD,2,234,5.455321115357702,0.13201581721938002,0.86798418278062,Distractor Engagement
41,VST_first,8,7,245,201,41_8_245,VD,4,Distractor,3,210,5.3471075307174685,0.11940422358433972,0.8805957764156603,Distractor Engagement
41,VST_first,8,7,246,202,41_8_246,VD,1,TCD,2,218,5.384495062789089,0.02826020381739916,0.9717397961826009,Distractor Engagement
41,VST_first,8,7,246,202,41_8_246,VD,2,Target,1,188,5.236441962829949,1,0,Efficient Search
41,VST_first,8,7,248,204,41_8_248,CD,1,Distractor,3,204,5.318119993844216,0.02795287895976595,0.972047121040234,Distractor Engagement
41,VST_first,8,7,248,204,41_8_248,CD,2,Target,1,492,6.198478716492308,1,0,Efficient Search
41,VST_first,8,7,251,207,41_8_251,CD,1,TCD,2,248,5.5134287461649825,0.03597107604061722,0.9640289239593828,Distractor Engagement
41,VST_first,8,7,251,207,41_8_251,CD,2,TCD,2,238,5.472270673671475,0.13632601574351672,0.8636739842564832,Distractor Engagement
41,VST_first,8,7,251,207,41_8_251,CD,3,Distractor,3,220,5.393627546352362,0.1222487403721667,0.8777512596278333,Distractor Engagement
41,VST_first,8,7,251,207,41_8_251,CD,4,Distractor,3,216,5.375278407684165,0.12064551245693021,0.8793544875430698,Distractor Engagement
41,VST_first,8,7,252,208,41_8_252,VD,1,TCD,2,414,6.025865973825314,0.6318548588143656,0.3681451411856343,Efficient Search
41,VST_first,8,7,252,208,41_8_252,VD,2,TCD,2,246,5.5053315359323625,0.1331227908995349,0.8668772091004652,Distractor Engagement
41,VST_first,8,7,252,208,41_8_252,VD,3,Distractor,3,232,5.44673737166631,0.1306706593417723,0.8693293406582276,Distractor Engagement
41,VST_first,8,7,253,209,41_8_253,CD,1,Distractor,3,244,5.497168225293202,0.034537897206226985,0.965462102793773,Distractor Engagement
41,VST_first,8,7,253,209,41_8_253,CD,2,Distractor,3,166,5.111987788356544,0.1734149544449683,0.8265850455550318,Distractor Engagement
41,VST_first,8,7,253,209,41_8_253,CD,3,Distractor,3,90,4.499809670330265,0.9829406038382721,0.01705939616172796,Efficient Search
41,VST_first,8,7,254,210,41_8_254,CD,1,TCD,2,118,4.770684624465665,0.3127453949053061,0.6872546050946938,Distractor Engagement
41,VST_first,8,7,254,210,41_8_254,CD,2,Distractor,3,226,5.420534999272286,0.1257846332859123,0.8742153667140876,Distractor Engagement
41,VST_first,8,7,255,211,41_8_255,CD,1,Distractor,3,238,5.472270673671475,0.032481882072048635,0.9675181179279514,Distractor Engagement
41,VST_first,8,7,255,211,41_8_255,CD,2,TCD,2,202,5.308267697401205,0.11952650475711779,0.8804734952428821,Distractor Engagement
41,VST_first,8,7,255,211,41_8_255,CD,3,TCD,2,212,5.356586274672012,0.1191222887056355,0.8808777112943644,Distractor Engagement
41,VST_first,8,7,256,212,41_8_256,CD,1,TCD,2,86,4.454347296253507,0.9597252003502089,0.04027479964979108,Efficient Search
41,VST_first,8,7,256,212,41_8_256,CD,2,Distractor,3,266,5.583496308781699,0.16958496572403417,0.8304150342759657,Distractor Engagement
41,VST_first,9,8,257,213,41_9_257,VD,1,TCD,2,250,5.521460917862246,0.0368490540331468,0.9631509459668531,Distractor Engagement
41,VST_first,9,8,257,213,41_9_257,VD,2,Distractor,3,186,5.225746673713202,0.13101548380275183,0.8689845161972483,Distractor Engagement
41,VST_first,9,8,257,213,41_9_257,VD,3,Distractor,3,220,5.393627546352362,0.1222487403721667,0.8777512596278334,Distractor Engagement
41,VST_first,9,8,257,213,41_9_257,VD,4,Distractor,3,146,4.983606621708336,0.2848929951434755,0.7151070048565245,Distractor Engagement
41,VST_first,9,8,258,214,41_9_258,VD,1,TCD,2,216,5.375278407684165,0.02807349891027059,0.9719265010897293,Distractor Engagement
41,VST_first,9,8,258,214,41_9_258,VD,2,Distractor,3,178,5.181783550292085,0.14297191317755767,0.8570280868224422,Distractor Engagement
41,VST_first,9,8,258,214,41_9_258,VD,3,Distractor,3,212,5.356586274672012,0.11965938536214576,0.8803406146378542,Distractor Engagement
41,VST_first,9,8,258,214,41_9_258,VD,4,Distractor,3,222,5.402677381872279,0.12327741605469193,0.876722583945308,Distractor Engagement
41,VST_first,9,8,259,215,41_9_259,VD,1,Distractor,3,200,5.298317366548036,0.028221920826883427,0.9717780791731165,Distractor Engagement
41,VST_first,9,8,259,215,41_9_259,VD,2,Distractor,3,184,5.214935757608986,0.13351605533186453,0.8664839446681355,Distractor Engagement
41,VST_first,9,8,259,215,41_9_259,VD,3,Target,1,296,5.69035945432406,1,0,Efficient Search
41,VST_first,9,8,260,216,41_9_260,CD,1,TCD,2,224,5.4116460518550396,0.029056834621729474,0.9709431653782705,Distractor Engagement
41,VST_first,9,8,260,216,41_9_260,CD,2,Distractor,3,204,5.318119993844216,0.11963722798543938,0.8803627720145606,Distractor Engagement
41,VST_first,9,8,260,216,41_9_260,CD,3,Distractor,3,200,5.298317366548036,0.12067916132160633,0.8793208386783937,Distractor Engagement
41,VST_first,9,8,261,217,41_9_261,VD,1,Distractor,3,206,5.327876168789581,0.02788868014671778,0.9721113198532823,Distractor Engagement
41,VST_first,9,8,261,217,41_9_261,VD,2,Distractor,3,224,5.4116460518550396,0.1244561752577203,0.8755438247422798,Distractor Engagement
41,VST_first,9,8,261,217,41_9_261,VD,3,Target,1,492,6.198478716492308,1,0,Efficient Search
41,VST_first,9,8,263,219,41_9_263,VD,1,Distractor,3,222,5.402677381872279,0.028894959511840138,0.9711050404881599,Distractor Engagement
41,VST_first,9,8,263,219,41_9_263,VD,2,Target,1,292,5.676753802268282,1,0,Efficient Search
41,VST_first,9,8,264,220,41_9_264,CD,1,Distractor,3,202,5.308267697401205,0.028063321961030605,0.9719366780389693,Distractor Engagement
41,VST_first,9,8,264,220,41_9_264,CD,2,TCD,2,204,5.318119993844216,0.11910021732826775,0.8808997826717322,Distractor Engagement
41,VST_first,9,8,264,220,41_9_264,CD,3,Target,1,146,4.983606621708336,1,0,Efficient Search
41,VST_first,9,8,265,221,41_9_265,VD,1,TCD,2,242,5.488937726156687,0.03363953381095685,0.9663604661890431,Distractor Engagement
41,VST_first,9,8,265,221,41_9_265,VD,2,TCD,2,228,5.429345628954441,0.12669652297024486,0.8733034770297552,Distractor Engagement
41,VST_first,9,8,265,221,41_9_265,VD,3,TCD,2,224,5.4116460518550396,0.12390057824264607,0.876099421757354,Distractor Engagement
41,VST_first,9,8,265,221,41_9_265,VD,4,Distractor,3,278,5.627621113690637,0.21928949559687544,0.7807105044031245,Distractor Engagement
41,VST_first,9,8,266,222,41_9_266,CD,1,TCD,2,188,5.236441962829949,0.03018672943967772,0.9698132705603223,Distractor Engagement
41,VST_first,9,8,266,222,41_9_266,CD,2,Distractor,3,230,5.438079308923196,0.1288912350001362,0.8711087649998638,Distractor Engagement
41,VST_first,9,8,266,222,41_9_266,CD,3,Distractor,3,210,5.3471075307174685,0.11940422358433973,0.8805957764156602,Distractor Engagement
41,VST_first,9,8,266,222,41_9_266,CD,4,TCD,2,242,5.488937726156687,0.14126523774041932,0.8587347622595807,Distractor Engagement
41,VST_first,9,8,268,224,41_9_268,CD,1,TCD,2,224,5.4116460518550396,0.029056834621729474,0.9709431653782705,Distractor Engagement
41,VST_first,9,8,268,224,41_9_268,CD,2,TCD,2,202,5.308267697401205,0.1195265047571178,0.8804734952428823,Distractor Engagement
41,VST_first,9,8,268,224,41_9_268,CD,3,Distractor,3,218,5.384495062789089,0.12137099323324992,0.87862900676675,Distractor Engagement
41,VST_first,9,8,268,224,41_9_268,CD,4,Distractor,3,238,5.472270673671475,0.13692862269545275,0.8630713773045473,Distractor Engagement
41,VST_first,9,8,269,225,41_9_269,VD,1,Distractor,3,224,5.4116460518550396,0.029201307446960468,0.9707986925530395,Distractor Engagement
41,VST_first,9,8,269,225,41_9_269,VD,2,TCD,2,214,5.365976015021851,0.11953545905100972,0.8804645409489903,Distractor Engagement
41,VST_first,9,8,269,225,41_9_269,VD,3,Distractor,3,212,5.356586274672012,0.11965938536214576,0.8803406146378543,Distractor Engagement
41,VST_first,9,8,269,225,41_9_269,VD,4,TCD,2,216,5.375278407684165,0.12010459339914267,0.8798954066008573,Distractor Engagement
41,VST_first,9,8,270,226,41_9_270,CD,1,Distractor,3,208,5.337538079701318,0.027869101461780465,0.9721308985382194,Distractor Engagement
41,VST_first,9,8,270,226,41_9_270,CD,2,TCD,2,202,5.308267697401205,0.11952650475711782,0.8804734952428822,Distractor Engagement
41,VST_first,9,8,270,226,41_9_270,CD,3,Distractor,3,154,5.0369526024136295,0.22769711724342515,0.7723028827565749,Distractor Engagement
41,VST_first,9,8,270,226,41_9_270,CD,4,Distractor,3,102,4.624972813284271,0.9152403989833395,0.08475960101666052,Efficient Search
41,VST_first,9,8,270,226,41_9_270,CD,5,Distractor,3,382,5.945420608606575,0.7470710181008889,0.2529289818991111,Efficient Search
41,VST_first,9,8,271,227,41_9_271,VD,1,TCD,2,186,5.225746673713202,0.03076490988181614,0.9692350901181839,Distractor Engagement
41,VST_first,9,8,271,227,41_9_271,VD,2,Distractor,3,174,5.159055299214529,0.15117419135235627,0.8488258086476437,Distractor Engagement
41,VST_first,9,8,271,227,41_9_271,VD,3,Distractor,3,248,5.5134287461649825,0.15055132346474467,0.8494486765352554,Distractor Engagement
41,VST_first,9,8,271,227,41_9_271,VD,4,TCD,2,238,5.472270673671475,0.13632601574351672,0.8636739842564832,Distractor Engagement
41,VST_first,9,8,272,228,41_9_272,CD,1,Distractor,3,216,5.375278407684165,0.028213224583181304,0.9717867754168187,Distractor Engagement
41,VST_first,9,8,272,228,41_9_272,CD,2,Distractor,3,190,5.247024072160486,0.12686176893644702,0.873138231063553,Distractor Engagement
41,VST_first,9,8,272,228,41_9_272,CD,3,Distractor,3,198,5.288267030694535,0.12148720104466511,0.878512798955335,Distractor Engagement
41,VST_first,9,8,272,228,41_9_272,CD,4,Distractor,3,262,5.568344503761097,0.17697919116778554,0.8230208088322144,Distractor Engagement
41,VST_first,9,8,273,229,41_9_273,CD,1,Distractor,3,202,5.308267697401205,0.028063321961030605,0.9719366780389693,Distractor Engagement
41,VST_first,9,8,273,229,41_9_273,CD,2,TCD,2,192,5.2574953720277815,0.12461490732691337,0.8753850926730866,Distractor Engagement
41,VST_first,9,8,273,229,41_9_273,CD,3,Distractor,3,184,5.214935757608986,0.13351605533186453,0.8664839446681355,Distractor Engagement
41,VST_first,9,8,273,229,41_9_273,CD,4,TCD,2,138,4.927253685157205,0.36492877821621705,0.6350712217837828,Distractor Engagement
41,VST_first,9,8,274,230,41_9_274,VD,1,Distractor,3,188,5.236441962829949,0.030336644659885028,0.969663355340115,Distractor Engagement
41,VST_first,9,8,274,230,41_9_274,VD,2,Target,1,206,5.327876168789581,1,0,Efficient Search
41,VST_first,9,8,275,231,41_9_275,VD,1,Distractor,3,270,5.598421958998375,0.04917245018973742,0.9508275498102625,Distractor Engagement
41,VST_first,9,8,275,231,41_9_275,VD,2,TCD,2,190,5.247024072160486,0.1262969819795997,0.8737030180204003,Distractor Engagement
41,VST_first,9,8,275,231,41_9_275,VD,3,Distractor,3,120,4.787491742782046,0.6476794962945723,0.3523205037054276,Efficient Search
41,VST_first,9,8,275,231,41_9_275,VD,4,Distractor,3,204,5.318119993844216,0.10812841957850078,0.8918715804214993,Distractor Engagement
41,VST_first,9,8,276,232,41_9_276,CD,1,Distractor,3,216,5.375278407684165,0.028213224583181304,0.9717867754168187,Distractor Engagement
41,VST_first,9,8,276,232,41_9_276,CD,2,TCD,2,198,5.288267030694535,0.1209430272682325,0.8790569727317674,Distractor Engagement
41,VST_first,9,8,276,232,41_9_276,CD,3,Distractor,3,226,5.420534999272286,0.1257846332859123,0.8742153667140876,Distractor Engagement
41,VST_first,9,8,276,232,41_9_276,CD,4,Distractor,3,218,5.384495062789089,0.12137099323324993,0.87862900676675,Distractor Engagement
41,VST_first,9,8,277,233,41_9_277,CD,1,Distractor,3,196,5.278114659230517,0.028692854146080665,0.9713071458539194,Distractor Engagement
41,VST_first,9,8,277,233,41_9_277,CD,2,TCD,2,178,5.181783550292085,0.14234709687773586,0.8576529031222642,Distractor Engagement
41,VST_first,9,8,277,233,41_9_277,CD,3,TCD,2,200,5.298317366548036,0.12013811200920708,0.8798618879907929,Distractor Engagement
41,VST_first,9,8,277,233,41_9_277,CD,4,Target,1,478,6.169610732491456,1,0,Efficient Search
41,VST_first,9,8,278,234,41_9_278,CD,1,TCD,2,220,5.393627546352362,0.028486411434237236,0.9715135885657629,Distractor Engagement
41,VST_first,9,8,278,234,41_9_278,CD,2,Target,1,258,5.552959584921617,1,0,Efficient Search
41,VST_first,9,8,279,235,41_9_279,CD,1,Distractor,3,164,5.099866427824199,0.04452111125523901,0.9554788887447611,Distractor Engagement
41,VST_first,9,8,279,235,41_9_279,CD,2,Distractor,3,208,5.337538079701318,0.11931239185953273,0.8806876081404673,Distractor Engagement
41,VST_first,9,8,279,235,41_9_279,CD,3,Target,1,378,5.934894195619588,1,0,Efficient Search
41,VST_first,9,8,280,236,41_9_280,CD,1,Distractor,3,226,5.420534999272286,0.02954731821351446,0.9704526817864855,Distractor Engagement
41,VST_first,9,8,280,236,41_9_280,CD,2,TCD,2,208,5.337538079701318,0.11877664255999976,0.8812233574400004,Distractor Engagement
41,VST_first,9,8,280,236,41_9_280,CD,3,Distractor,3,236,5.4638318050256105,0.13468767116559302,0.8653123288344069,Distractor Engagement
41,VST_first,9,8,280,236,41_9_280,CD,4,Target,1,652,6.480044561926653,1,0,Efficient Search
41,VST_first,9,8,281,237,41_9_281,VD,1,Distractor,3,208,5.337538079701318,0.027869101461780465,0.9721308985382194,Distractor Engagement
41,VST_first,9,8,281,237,41_9_281,VD,2,Distractor,3,184,5.214935757608986,0.13351605533186456,0.8664839446681355,Distractor Engagement
41,VST_first,9,8,281,237,41_9_281,VD,3,Distractor,3,200,5.298317366548036,0.12067916132160632,0.8793208386783936,Distractor Engagement
41,VST_first,9,8,282,238,41_9_282,VD,1,Distractor,3,198,5.288267030694535,0.02843090461437711,0.9715690953856229,Distractor Engagement
41,VST_first,9,8,282,238,41_9_282,VD,2,Distractor,3,194,5.267858159063328,0.1237232059525859,0.876276794047414,Distractor Engagement
41,VST_first,9,8,282,238,41_9_282,VD,3,TCD,2,224,5.4116460518550396,0.12390057824264605,0.876099421757354,Distractor Engagement
41,VST_first,9,8,282,238,41_9_282,VD,4,Target,1,174,5.159055299214529,1,0,Efficient Search
41,VST_first,9,8,283,239,41_9_283,VD,1,TCD,2,178,5.181783550292085,0.03392972387564491,0.966070276124355,Distractor Engagement
41,VST_first,9,8,283,239,41_9_283,VD,2,TCD,2,328,5.793013608384144,0.44801672331236475,0.5519832766876354,Distractor Engagement
41,VST_first,9,8,283,239,41_9_283,VD,3,Distractor,3,198,5.288267030694535,0.12148720104466515,0.878512798955335,Distractor Engagement
41,VST_first,9,8,284,240,41_9_284,VD,1,Distractor,3,198,5.288267030694535,0.02843090461437711,0.9715690953856229,Distractor Engagement
41,VST_first,9,8,284,240,41_9_284,VD,2,TCD,2,232,5.44673737166631,0.13009144174700688,0.8699085582529932,Distractor Engagement
41,VST_first,9,8,284,240,41_9_284,VD,3,TCD,2,214,5.365976015021851,0.11953545905100973,0.8804645409489902,Distractor Engagement
41,VST_first,9,8,284,240,41_9_284,VD,4,Target,1,518,6.249975242259483,1,0,Efficient Search
41,VST_first,9,8,285,241,41_9_285,CD,1,Distractor,3,198,5.288267030694535,0.02843090461437711,0.9715690953856229,Distractor Engagement
41,VST_first,9,8,285,241,41_9_285,CD,2,Distractor,3,212,5.356586274672012,0.11965938536214574,0.8803406146378542,Distractor Engagement
41,VST_first,9,8,285,241,41_9_285,CD,3,TCD,2,154,5.0369526024136295,0.22680002019836903,0.7731999798016309,Distractor Engagement
41,VST_first,9,8,285,241,41_9_285,CD,4,TCD,2,96,4.564348191467836,0.9589690491534364,0.041030950846563545,Efficient Search
41,VST_first,9,8,285,241,41_9_285,CD,5,TCD,2,254,5.537334267018537,0.14532294669760318,0.8546770533023968,Distractor Engagement
41,VST_first,9,8,287,243,41_9_287,CD,1,TCD,2,224,5.4116460518550396,0.029056834621729474,0.9709431653782705,Distractor Engagement
41,VST_first,9,8,287,243,41_9_287,CD,2,Target,1,262,5.568344503761097,1,0,Efficient Search
42,RSVP_first,2,1,33,1,42_2_33,VD,1,Distractor,3,338,5.823045895483019,0.1805976168929587,0.8194023831070414,Distractor Engagement
42,RSVP_first,2,1,33,1,42_2_33,VD,2,Distractor,3,276,5.62040086571715,0.21322468529090344,0.7867753147090966,Distractor Engagement
42,RSVP_first,2,1,33,1,42_2_33,VD,3,Distractor,3,278,5.627621113690637,0.21928949559687544,0.7807105044031245,Distractor Engagement
42,RSVP_first,2,1,34,2,42_2_34,VD,1,TCD,2,252,5.529429087511423,0.03778038165262435,0.9622196183473757,Distractor Engagement
42,RSVP_first,2,1,34,2,42_2_34,VD,2,Distractor,3,236,5.4638318050256105,0.13468767116559302,0.865312328834407,Distractor Engagement
42,RSVP_first,2,1,34,2,42_2_34,VD,3,Distractor,3,152,5.0238805208462765,0.24009874075117216,0.7599012592488279,Distractor Engagement
42,RSVP_first,2,1,34,2,42_2_34,VD,4,Distractor,3,96,4.564348191467836,0.9591695873205551,0.04083041267944487,Efficient Search
42,RSVP_first,2,1,35,3,42_2_35,VD,1,Distractor,3,140,4.941642422609304,0.09957255855444028,0.9004274414455598,Distractor Engagement
42,RSVP_first,2,1,35,3,42_2_35,VD,2,Distractor,3,110,4.700480365792417,0.8175805167781969,0.18241948322180312,Efficient Search
42,RSVP_first,2,1,35,3,42_2_35,VD,3,TCD,2,202,5.308267697401205,0.10802704065972159,0.8919729593402784,Distractor Engagement
42,RSVP_first,2,1,35,3,42_2_35,VD,4,Distractor,3,202,5.308267697401205,0.12006517552339589,0.8799348244766042,Distractor Engagement
42,RSVP_first,2,1,35,3,42_2_35,VD,5,Distractor,3,164,5.099866427824199,0.18045984656211553,0.8195401534378846,Distractor Engagement
42,RSVP_first,2,1,36,4,42_2_36,CD,1,Distractor,3,192,5.2574953720277815,0.02938797714140907,0.9706120228585909,Distractor Engagement
42,RSVP_first,2,1,36,4,42_2_36,CD,2,Distractor,3,210,5.3471075307174685,0.11940422358433973,0.8805957764156603,Distractor Engagement
42,RSVP_first,2,1,36,4,42_2_36,CD,3,TCD,2,202,5.308267697401205,0.1195265047571178,0.8804734952428821,Distractor Engagement
42,RSVP_first,2,1,36,4,42_2_36,CD,4,TCD,2,238,5.472270673671475,0.13632601574351674,0.8636739842564832,Distractor Engagement
42,RSVP_first,2,1,37,5,42_2_37,VD,2,Distractor,3,110,4.700480365792417,0.4867597005090076,0.5132402994909925,Distractor Engagement
42,RSVP_first,2,1,37,5,42_2_37,VD,3,TCD,2,190,5.247024072160486,0.12629698197959974,0.8737030180204003,Distractor Engagement
42,RSVP_first,2,1,37,5,42_2_37,VD,4,TCD,2,218,5.384495062789089,0.12082726839165228,0.8791727316083476,Distractor Engagement
42,RSVP_first,2,1,37,5,42_2_37,VD,5,Target,1,270,5.598421958998375,1,0,Efficient Search
42,RSVP_first,2,1,38,6,42_2_38,CD,1,Distractor,3,390,5.966146739123692,0.4664626151263174,0.5335373848736824,Distractor Engagement
